Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2000,2000,ha,8200,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2001,2001,ha,7935,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2002,2002,ha,7341,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2003,2003,ha,6804,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2004,2004,ha,6108,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2005,2005,ha,5996,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2006,2006,ha,5590,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2007,2007,ha,5526,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2008,2008,ha,5365,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2009,2009,ha,5270,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2010,2010,ha,4879,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2011,2011,ha,4817,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2012,2012,ha,4490,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2013,2013,ha,4495,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2014,2014,ha,4484,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2015,2015,ha,4352,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2016,2016,ha,4433,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2017,2017,ha,4445,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2018,2018,ha,4480,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2019,2019,ha,4850,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1211,Asparagus,2020,2020,ha,4750,A,Official figure
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2000,2000,hg/ha,28483,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2001,2001,hg/ha,27540,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2002,2002,hg/ha,31163,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2003,2003,hg/ha,30059,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2004,2004,hg/ha,31847,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2005,2005,hg/ha,33261,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2006,2006,hg/ha,33606,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2007,2007,hg/ha,34975,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2008,2008,hg/ha,36062,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2009,2009,hg/ha,36797,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2010,2010,hg/ha,38256,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2011,2011,hg/ha,46357,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2012,2012,hg/ha,44114,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2013,2013,hg/ha,41079,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2014,2014,hg/ha,45850,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2015,2015,hg/ha,46160,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2016,2016,hg/ha,42231,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2017,2017,hg/ha,48803,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2018,2018,hg/ha,46161,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2019,2019,hg/ha,41216,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1211,Asparagus,2020,2020,hg/ha,42989,E,Estimated value
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2000,2000,tonnes,23356,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2001,2001,tonnes,21853,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2002,2002,tonnes,22877,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2003,2003,tonnes,20452,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2004,2004,tonnes,19452,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2005,2005,tonnes,19943,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2006,2006,tonnes,18786,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2007,2007,tonnes,19327,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2008,2008,tonnes,19347,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2009,2009,tonnes,19392,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2010,2010,tonnes,18665,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2011,2011,tonnes,22330,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2012,2012,tonnes,19807,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2013,2013,tonnes,18465,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2014,2014,tonnes,20559,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2015,2015,tonnes,20089,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2016,2016,tonnes,18721,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2017,2017,tonnes,21693,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2018,2018,tonnes,20680,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2019,2019,tonnes,19990,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1211,Asparagus,2020,2020,tonnes,20420,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2000,2000,Head,30257,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2001,2001,Head,31517,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2002,2002,Head,30452,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2003,2003,Head,31674,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2004,2004,Head,32241,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2005,2005,Head,32481,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2006,2006,Head,32344,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2007,2007,Head,31541,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2008,2008,Head,30775,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2009,2009,Head,30818,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2010,2010,Head,32566,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2011,2011,Head,32783,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2012,2012,Head,31082,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2013,2013,Head,30742,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2014,2014,Head,29461,A,Official figure
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2015,2015,Head,30400,E,Estimated value
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2016,2016,Head,30200,E,Estimated value
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2017,2017,Head,30000,E,Estimated value
QCL,Crops and livestock products,250,France,5111,Stocks,2132,Asses,2018,2018,Head,,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2000,2000,ha,171,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2001,2001,ha,181,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2002,2002,ha,162,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2003,2003,ha,304,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2004,2004,ha,304,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2005,2005,ha,328,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2006,2006,ha,352,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2007,2007,ha,284,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2008,2008,ha,219,I,Imputed value
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2009,2009,ha,217,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2010,2010,ha,304,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2011,2011,ha,304,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2012,2012,ha,328,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2013,2013,ha,351,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2014,2014,ha,284,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2015,2015,ha,296,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2016,2016,ha,228,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2017,2017,ha,238,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2018,2018,ha,240,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2019,2019,ha,240,A,Official figure
QCL,Crops and livestock products,250,France,5312,Area harvested,1311,Avocados,2020,2020,ha,240,A,Official figure
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2000,2000,hg/ha,87602,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2001,2001,hg/ha,89006,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2002,2002,hg/ha,90062,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2003,2003,hg/ha,30921,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2004,2004,hg/ha,38684,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2005,2005,hg/ha,29878,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2006,2006,hg/ha,28295,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2007,2007,hg/ha,33697,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2008,2008,hg/ha,64429,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2009,2009,hg/ha,108157,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2010,2010,hg/ha,65230,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2011,2011,hg/ha,41316,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2012,2012,hg/ha,29878,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2013,2013,hg/ha,27920,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2014,2014,hg/ha,33697,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2015,2015,hg/ha,31791,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2016,2016,hg/ha,84474,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2017,2017,hg/ha,107899,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2018,2018,hg/ha,102500,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2019,2019,hg/ha,86667,E,Estimated value
QCL,Crops and livestock products,250,France,5419,Yield,1311,Avocados,2020,2020,hg/ha,85000,E,Estimated value
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2000,2000,tonnes,1498,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2001,2001,tonnes,1611,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2002,2002,tonnes,1459,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2003,2003,tonnes,940,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2004,2004,tonnes,1176,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2005,2005,tonnes,980,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2006,2006,tonnes,996,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2007,2007,tonnes,957,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2008,2008,tonnes,1411,I,Imputed value
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2009,2009,tonnes,2347,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2010,2010,tonnes,1983,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2011,2011,tonnes,1256,A,Official figure
QCL,Crops and livestock products,250,France,5510,Production,1311,Avocados,2012,2012,tonnes,980,A,Official figure
